internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
156493,Leptaxis groviana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Leptaxis,groviana,,,,,"(A. Férussac, 1832)","<p>Bank <em>et al. </em>(2002) list the species as <em>Helix (Helicogena) groviana</em> A. Férussac, 1832, on the basis that the name <em>L. &#160;undata </em>(Lowe) is preoccupied by <em>Helix undata</em> (Gmelin, 1791). However, Waldén (1983) noted the assertion by Cockerell (1922) that “<em>Helix groviana</em> Férussac” as a senior synonym of <em>undata</em> is unfounded; in his view the name is a misspelling of <em>H. groyana</em> Férussac 1821 which is a nomen nudum. Given the large number of papers that had used <em>L. undata </em>as the valid name since Cockerell (1922), Seddon (2008) continued to use <em>Leptaxis undata</em>&#160;(Lowe).</p><p>There are two island subspecies recognised, which Cameron and Cook (1999) treated as full species:<em><em><br/>Leptaxi</em><em>s&#160;<em>groviana</em></em>&#160;leonina</em>&#160;Lowe, 1852 Bugio <br/><em><em>Leptaxi</em><em>s&#160;<em>groviana</em></em>&#160;vulcania</em>&#160;Lowe, 1852 Deserta Grande and Chão&#160;</p><p><br/></p><p><br/></p><p></p><p><br/></p><p><br/></p>"
156499,Monacha oshanovae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Monacha,oshanovae,,,,,"I. &amp; L. Pinter, 1970","<a href=""http://web.uni-plovdiv.bg/ecology/irikov/LBB_0040_0785-0811.pdf"">Irikov (2008) </a>wrote: ""We consider there is needful investigation of genital anatomy in details and check-up the material of <span style=""font-style: italic;"">M. oshanovae</span> in the future, wherefore we assume the taxon validity only conventional""."
156500,Eucobresia glacialis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Eucobresia,glacialis,,,,,"(Forbes, 1837)",
156503,Helicopsis paulhessei,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Helicopsis,paulhessei,,,,,"(Lindholm, 1936)","According to Balashov (2017)&#160;this species is probably a synonym of <em>H. retowskii,</em> and in addition, he found a population&#160;of <em>Helicopsis&#160;</em>snails near to the type locality of<em> H.&#160;paulhessei</em>&#160;that correspond closely to the type description, suggesting that if valid, the species may not be extinct."
156509,Candidula rocandioi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Candidula,rocandioi,,,,,"(Ortiz de Zárate Lopez, 1950)",The type locality is Mansilla de la Sierra (La Rioja).
156514,Helix secernenda,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Helix,secernenda,,,,,"Rossmässler, 1837","This species is usually considered to contain two subspecies: <span style=""font-style: italic;"">Helix secernenda secernenda </span>Rossmässler 1847 and <span style=""font-style: italic;"">Helix secernenda schlaeflii </span>Mousson 1858, the latter being recorded from the southern part of its range. The separation on subspecific level ist still under debate, so the assessment considers the species as a whole."
156515,Trochulus clandestinus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochulus,clandestinus,,,,,"(W. Hartmann, 1821)","This is a polytypic species with two subspecies: <span style=""font-style: italic;"">Trochulus clandestinus clandestinus</span> and <span style=""font-style: italic;"">T. clandestinus putonii</span> Clessin, 1874."
156517,Trochulus striolatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochulus,striolatus,,,,,"(C. Pfeiffer, 1828)",
156520,Candidula najerensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Candidula,najerensis,,,,,"(Ortiz de Zarate Lopez, 1950)",
156527,Helicopsis instabilis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Helicopsis,instabilis,,,,,"(Rossmässler, 1838)","Grossu (1983) mentioned two names as ""forms"": <span style=""font-style: italic;"">f. bakowskiana </span>Clessin and <span style=""font-style: italic;"">f. pulchella</span> Kimakowicz, whereas <span style=""font-style: italic;"">Helicopsis</span> <span style=""font-style: italic;"">instabilis jachnoi </span>Clessin  as a sub-species. The database of Fauna Europea (www.faunaeur.org) and the  book of Damjanov and Likharev (1975) does not mention sub-species or  forms of the species."
156537,Rhabdoena mirifica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Rhabdoena,mirifica,,,,,"(Bank &amp; Menkhorst, 1992)",
156538,Oestophora silvae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,TRISSEXODONTIDAE,Oestophora,silvae,,,,,"Ortiz de Zarate Lopez, 1962","Prieto (1986) suggested that <span style=""font-style: italic;"">O. silvae</span> could contain more than one species, with the subpopulations of the east part of its range belong to another different species."
156551,Xerocrassa prietoi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Xerocrassa,prietoi,,,,,"(Hidalgo, 1878)","The validity of&#160;<span style=""font-style: italic;"">Xerocrassa prietoi muroensis</span> Graack 2005 needs further research."
156553,Trochulus coelomphala,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochulus,coelomphala,,,,,"(Locard, 1888)","Fauna Europaea and AnimalBase treat this as a distinct species.&#160;Ehrmann (1956), however, treats it as a synonym of <span style=""font-style: italic;"">Trochulus hispidus</span>. Germain (1930) treated it in the same way, if the name ""<span style=""font-style: italic;"">choanomphala </span>Locard"" is a mistyping and refers to the taxon. According to Prockow (2009), it is a synonym of <span style=""font-style: italic;"">Trochulus caelatus</span> (Studer, 1820). Until recently <span style=""font-style: italic;"">T. coelomphala</span> was confounded with large forms of <span style=""font-style: italic;"">T. hispidus</span>; the taxon is in need of a critical revision.<br/><p><em><br/></em></p>"
156554,Montserratina martorelli,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Montserratina,martorelli,,,,,"(Bourguignat, 1870)",
15657,Otomys occidentalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,occidentalis,,,,,"Dieterlen &amp; Van der Straeten, 1992",It is possible that the specimens from Nigeria are a different species (R. Hutterer pers. comm.).
156580,Xerocrassa grata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Xerocrassa,grata,,,,,"(F. Haas, 1924)","It was described as a subspecies of <span style=""font-style: italic;"">Xerocrassa murcica</span> (currently <span style=""font-style: italic;"">X. subrogata</span>). It is accepted as a valid species by some authors but only as a subspecies of <span style=""font-style: italic;"">Xerocrassa murcica</span> by others. The taxonomy needs to be clarified."
156584,Chilostoma pouzolzi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Chilostoma,pouzolzi,,,,,"(Deshayes, 1830)","According to Fauna Europaea the species is comprised of the following subspecies: <em>Chilostoma pouzolzi&#160;</em><em>pouzolzi</em> (Deshayes, 1830), <em>C. pouzolzi </em><em>bosniensis</em> Kobelt, 1871 and&#160;<em>C. pouzolzi </em><em>montenegrina</em> Rossmassler, 1836.&#160;In Subai's view (in prep.) this species should be classified to the genus <span style=""font-style: italic;"">Dinarica</span>.<p><em><br/></em></p>"
156588,Helicella bolenensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Helicella,bolenensis,,,,,"(Locard, 1882)",
156593,Euchondrus ledereri,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Euchondrus,ledereri,,,,,"(L. Pfeiffer, 1868)",
156600,Heterostoma duplex,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Heterostoma,duplex,,,,,"(Mandahl-Barth, 1950)","Bank <span style=""font-style: italic;"">et al.</span> (2002) retain three taxa, <span style=""font-style: italic;"">Steenbergia pauperculum</span>, <span style=""font-style: italic;"">S. desertae</span>, and <span style=""font-style: italic;"">S. duplex</span>   following the belief that the conchological forms identified are   distinct species. In contrast, Cook and Lace (1993) suggest that the   variability in conchological forms relates to incomplete speciation.   There have been further investigations into the anatomical and genetic   variability of these taxa on Porto Santo. Lace (1992) showed that there  are euphallic (fully hermaphrodite) populations  and hemiphallic  (lacking male distal genitalia) populations. Neither Cook nor Lace  followed Mandahl- Barth (1950) in considering <span style=""font-style: italic;"">Steenbergia duplex</span> and <span style=""font-style: italic;"">Steenbergia desertae</span>  as distinct species, instead placing the shell forms as a single  species (Cameron <span style=""font-style: italic;"">et al.</span>  1999). Further research by Craze and Lace (2000) show that there are   distinct associations with habitats, they suggest that the toothed and   untoothed populations represent sandy and rocky populations as opposed   to those from more vegetated sites. There are other conchological   differences in the taxa, notably the granular surface sculpture, but it   is possible that further work may resolve this taxonomic issue."
156602,Ponentina revelata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Ponentina,revelata,,,,,"(Michaud, 1831)","<span style=""font-style: italic;"">P. revelata</span> has been considered by some authors synonym of <span style=""font-style: italic;"">P. subvirescens</span> (Bellamy 1839)<span style=""font-weight: bold; font-style: italic;""></span><strong><em></em></strong>. The latter species lives in SE England and Wales, as well as in Britany in France. <span style=""font-style: italic;"">P. revelata</span> is the name for the <span style=""font-style: italic;"">Ponentina</span> populations living in South France, Spain, and Portugal, but some research is need to know if all these populations are more than one different species. Populations of <span style=""font-style: italic;"">Ponentina</span> from Morocco are considered a different species. More research about this genus is needed to know the population size."
156606,Canariella discobolus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Canariella,discobolus,,,,,"(Shuttleworth, 1852)",
156608,Eucobresia pegorarii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Eucobresia,pegorarii,,,,,"(Pollonera, 1884)",
15661,Otomys typus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,typus,,,,,"(Heuglin, 1877)",This is a species complex potentially comprising at least six species (L. Lavrenchenko pers. comm.).
156612,Staurodon seminulum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VERTIGINIDAE,Staurodon,seminulum,,,,,"(R.T. Lowe, 1852)","This genus is known from the Madeiran archipelago, and is one of the genera that Pilsbry (1920) suggests may have been in Madeira since the Tertiary period. Pilsbry comments that the strong parietal callus is a feature seen in snails of arid regions. Schileyko (1998) placed <span style=""font-style: italic;"">Staurodon</span> as a subgenus in the genus <span style=""font-style: italic;"">Vertigo</span>, but had no anatomical data to support this case. The retention of the genus <span style=""font-style: italic;"">Staurodon</span> in subfamily Nesopupinae follows Waldén (1983) and Bank <span style=""font-style: italic;"">et al.</span> (2002).<br/><br/>Bank <span style=""font-style: italic;"">et al.</span> (2002) place<span style=""font-style: italic;""> S. saxicola </span>as the synonym rather than <span style=""font-style: italic;"">S. seminulum</span>. As page priority goes to <span style=""font-style: italic;"">S. saxicola</span>, Seddon (2008) used the name <span style=""font-style: italic;"">S. saxicola.&#160;</span> Cameron in his various papers on Madeira used the name <span style=""font-style: italic;"">S. saxicola. </span><br/>Waldén (1983) follows Wollaston (1878) in only recognising one taxa, placing <span style=""font-style: italic;"">seminulum</span> as a synonym. In National Museum of Wales collections at some sites there are two shell morphologies which merit further investigation and as such the two forms were illustrated by Seddon (2008)."
156617,Cernuella aginnica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Cernuella,aginnica,,,,,"(Locard, 1894)",
156627,Cernuella neglecta,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Cernuella,neglecta,,,,,"(Draparnaud, 1805)",
156632,Orcula dolium,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORCULIDAE,Orcula,dolium,,,,,"(Draparnaud, 1801)","This is a polytypic species. The currently accepted subspecies are: <span style=""font-style: italic;"">Orcula dolium dolium</span>, <span style=""font-style: italic;"">O. dolium edita</span> Pilsbry, 1934, <span style=""font-style: italic;"">O. dolium gracilior</span> Zimmermann, 1932, <span style=""font-style: italic;"">O. dolium infim</span> Pilsbry, 1934, <span style=""font-style: italic;"">O. dolium pseudogularis</span> A. J. Wagner, 1912, <span style=""font-style: italic;"">O. dolium raxae</span> Gittenberger, 1978 and <span style=""font-style: italic;"">O. dolium brancsikii</span> Clessin, 1887 (Bank <span style=""font-style: italic;"">et al</span>. 2006)."
156633,Trochoidea tarentina,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochoidea,tarentina,,,,,"(L. Pfeiffer, 1848)","The specific validity of this taxon is under discussion. In the Italian checklist (Manganelli <span style=""font-style: italic;"">et al. </span>1995) it is treated as a synonym of <span style=""font-style: italic;"">T. pyramidata. </span>"
156637,Chondrula minuta,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Chondrula,minuta,,,,,"(Westerlund, 1894)",Westerlund (1894) reports <em>Buliminus (Chondrulus) munitus.&#160;</em>
156638,Heterostoma desertae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Heterostoma,desertae,,,,,"(Mandahl-Barth, 1950)","Bank <span style=""font-style: italic;"">et al.</span> (2002) retain three taxa, <span style=""font-style: italic;"">Steenbergia pauperculum</span>, <span style=""font-style: italic;"">S. desertae</span>, and <span style=""font-style: italic;"">S. duplex</span>   following the belief that the conchological forms identified are   distinct species. In contrast, Cook and Lace (1993) suggest that the   variability in conchological forms relates to incomplete speciation.   There have been further investigations into the anatomical and genetic   variability of these taxa on Porto Santo. Lace (1992) showed that there  are euphallic (fully hermaphrodite) populations  and hemiphallic  (lacking male distal genitalia) populations. Neither Cook nor Lace  followed Mandahl- Barth (1950) in considering <span style=""font-style: italic;"">Steenbergia duplex</span> and <span style=""font-style: italic;"">Steenbergia desertae</span>  as distinct species, instead placing the shell forms as a single  species (Cameron <span style=""font-style: italic;"">et al.</span>  1999). Further research by Craze and Lace (2000) show that there are   distinct associations with habitats, they suggest that the toothed and   untoothed populations represent sandy and rocky populations as opposed   to those from more vegetated sites. There are other conchological   differences in the taxa, notably the granular surface sculpture, but it   is possible that further work may resolve this taxonomic issue."
156653,Monacha cantiana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Monacha,cantiana,,,,,"(Montagu, 1803)","This species is under taxonomic investigation, and particularly the identification of records of this species from eastern Europe have to be corroborated."
156658,Xerocrassa frater,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Xerocrassa,frater,,,,,"(Dohrn &amp; Heynemann, 1862)","Four subspecies are considered within&#160;<span style=""font-style: italic;""></span><span style=""font-style: italic;"">X. frater: X. frater frater </span>(Dohrn & Heynemann, 1862), <span style=""font-style: italic;"">X. frater pollenzensis</span>  (Hidalgo, 1878)<span style=""font-style: italic;"">, X.frater pulaensis</span> Beckmann 2007,<span style=""font-style: italic;""> and X. frater newka</span> (Dohrn & Heynemann 1862), with the last two taxa having a very reduced area of occupancy.<span style=""font-style: italic;""></span>"
156668,Trochulus montanus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochulus,montanus,,,,,"(S. Studer, 1820)","A taxonomic review of the genus <span style=""font-style: italic;"">Trochulu</span>s spp. is underway by Gerhard Falkner and Ted von Proschwitz."
156671,Canariella huttereri,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Canariella,huttereri,,,,,"Ponte-Lira &amp; Groh, 1994",
156678,Canariella bimbachensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Canariella,bimbachensis,,,,,"Ibañez &amp; Alonso, 2002",
156680,Discula attrita,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Discula,attrita,,,,,"(R.T. Lowe, 1831)",
156685,Brephulopsis bidens,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Brephulopsis,bidens,,,,,"(Krynicki, 1833)",
156690,Monacha atacis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Monacha,atacis,,,,,"E. Gittenberger &amp; De Winter, 1985",
156693,Monacha ovularis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Monacha,ovularis,,,,,"(Bourguignat, 1855)","It is difficult to distinguish this species from <span style=""font-style: italic;"">M. crenophila</span>, and from the species of the group <span style=""font-style: italic;"">M.</span> (<span style=""font-style: italic;"">Paratheba</span>) <span style=""font-style: italic;"">hemitricha</span>. Furthermore, there are no constant conchological differences between <span style=""font-style: italic;"">M. ovularis</span> and <span style=""font-style: italic;"">M. </span>(<span style=""font-style: italic;"">Paratheba</span>) <span style=""font-style: italic;"">ascania&#160; </span>and <span style=""font-style: italic;"">M. </span>(<span style=""font-style: italic;"">P.</span>) <span style=""font-style: italic;"">bithynica </span>and <span style=""font-style: italic;"">M.</span> (<span style=""font-style: italic;"">Metatheba</span>) <span style=""font-style: italic;"">stipulifera </span>(Hausdorf 2000)."
156702,Oestophora lusitanica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,TRISSEXODONTIDAE,Oestophora,lusitanica,,,,,"(L. Pfeiffer, 1841)",
156722,Candidula camporroblensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Candidula,camporroblensis,,,,,"(Fez, 1944)","<p><span style=""font-style: italic;"">C.camporroblensis</span> has been cited in Catalonia (Province Tarragona) by Altmira (1959) and Bech (1990), and in Andalusia by Alonso (1975). These records are now thought to be erroneous, and this species is not present in these areas of the Iberian peninsula.</p>"
156724,Brephulopsis cylindrica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Brephulopsis,cylindrica,,,,,"(Menke, 1828)",
156727,Trochoidea elegans,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochoidea,elegans,,,,,"(Gmelin, 1791)",
156734,Vitrinobrachium tridentinum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Vitrinobrachium,tridentinum,,,,,"Forcart, 1956",
156742,Chondrula werneri,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Chondrula,werneri,,,,,"(Sturany, 1902)","Schütt (2001: 108) allocates this species in the genus <em>Ljudmilena </em>followed by Kebapci (2007). However, this allocation has been hypothetical and needs corroboration by either anatomical or DNA-based research."
